id,title,summary,text,provement,label,time
1604,【#世卫称新冠疫情是百年一遇健康危机#，#全球单日新增新冠肺炎近30万例#】7月31日，根据《国际卫生条例》的规定，世卫组织突发事件委员会再次召开会议，对新冠肺炎疫情进行评估，并更新疫情应对建议,据路透社等媒体报道，世卫组织总干事谭德塞在致辞中说，新冠肺炎疫情是百年一遇的健康危机，人们在接下来数十年的时间内都将感受到疫情的影响,【#世卫称新冠疫情是百年一遇健康危机#，#全球单日新增新冠肺炎近30万例#】7月31日，根据《国际卫生条例》的规定，世卫组织突发事件委员会再次召开会议，对新冠肺炎疫情进行评估，并更新疫情应对建议。据路透社等媒体报道，世卫组织总干事谭德塞在致辞中说，新冠肺炎疫情是百年一遇的健康危机，人们在接下来数十年的时间内都将感受到疫情的影响。世卫组织表示，对于新冠肺炎，科学家已经回答了很多疑问，但是仍然有很多未解难题。当前的研究一致显示，世界绝大多数人仍然易感，即便曾经遭受疫情严重打击的地区也不例外。世卫组织强调，虽然新冠疫苗研发正在以创纪录的速度进行，但是仍然要学会与病毒共存，必须充分利用现有工具抗击疫情。7月31日，世卫组织发布第193号新冠肺炎疫情报告。报告显示，截至欧洲中部时间31日10时（北京时间16时），全球报告新冠肺炎确诊病例较前一日增加近30万例（新增292527例），全球确诊病例超1710万例，达17106007例；全球报告死亡病例达668910例，较前一日增加6812例。（张朋辉）,[],1,2020/8/1 6:48
1605,#空降兵战疫之后再抗洪#【现场视频：#空降兵千人紧急驰援湖北黄梅#】昨日，空降兵部队迅速集结应急队伍，紧急出动官兵1000余人，携带冲锋舟、救生衣、土木工具等抗洪抢险物资器材，采取摩托化运输方式跨区机动240公里，火速驰援湖北黄梅县,L我们的天空的微博视频人民的子弟兵，辛苦了,#空降兵战疫之后再抗洪#【现场视频：#空降兵千人紧急驰援湖北黄梅#】昨日，空降兵部队迅速集结应急队伍，紧急出动官兵1000余人，携带冲锋舟、救生衣、土木工具等抗洪抢险物资器材，采取摩托化运输方式跨区机动240公里，火速驰援湖北黄梅县。L我们的天空的微博视频人民的子弟兵，辛苦了！ ​​​​,[],1,2020/7/9 11:57
1606,#卫健委回应基层抗疫填表过多#【#卫健委明确要减轻基层防疫人员负担#】国家卫健委基层司副司长诸宏明：现在疫情防控属于关键时期，大家任务很重，除了法定必须要填的一些表格以外，其他报表、统计、总结都暂停,L人民日报的微博视频,#卫健委回应基层抗疫填表过多#【#卫健委明确要减轻基层防疫人员负担#】国家卫健委基层司副司长诸宏明：现在疫情防控属于关键时期，大家任务很重，除了法定必须要填的一些表格以外，其他报表、统计、总结都暂停。另外，有些信息是可以共享的，要通过国家、各地联防联控机制进行统筹，实现信息共享。#让基层人员精力放在一线#，能不开的会尽量不开，能不发的文件不要发，不能以会议落实会议，以文件落实文件。 L人民日报的微博视频,[],1,2020/2/16 15:38
1607,【#世卫组织国际专家组组长将于今晚抵京#】记者从世界卫生组织（WHO）驻华代表处获悉，WHO已牵头成立了新型冠状病毒国际专家组并将派往中国,国际专家们将与中国同行合作，增进对疫情的了解，以指导全球应对工作,【#世卫组织国际专家组组长将于今晚抵京#】记者从世界卫生组织（WHO）驻华代表处获悉，WHO已牵头成立了新型冠状病毒国际专家组并将派往中国。由该专家组组长Bruce Aylward博士带领的一支先驱部队将于北京时间2月10日晚率先抵达北京。这支国际专家组将包括多个领域的国际专家。国际专家们将与中国同行合作，增进对疫情的了解，以指导全球应对工作。（李琰）,[],1,2020/2/10 11:13
1608,【4月20日起，#哈尔滨高三复课师生公费核酸检测#】记者从4月18日晚哈尔滨市召开的新闻发布会上获悉，根据目前的疫情形势，为了确保高三学生复课安全，哈尔滨计划从4月20日开始，对高三复课的教职工、学生及家庭成员分期分批进行、核酸和血清抗体检测，根据广大家长意愿，为保证学生安全，检测期间采取网上授课,具体由教育行政主管部门负责组织实施,【4月20日起，#哈尔滨高三复课师生公费核酸检测#】记者从4月18日晚哈尔滨市召开的新闻发布会上获悉，根据目前的疫情形势，为了确保高三学生复课安全，哈尔滨计划从4月20日开始，对高三复课的教职工、学生及家庭成员分期分批进行、核酸和血清抗体检测，根据广大家长意愿，为保证学生安全，检测期间采取网上授课。具体由教育行政主管部门负责组织实施。其中，学校教职工、学生检测费用由政府承担，家庭成员的检测费用自理。（人民日报记者方圆）,[],1,2020/4/18 20:25
1609,医院位于江夏区黄家湖，整体参照战地医院形式，采用模块化设计，主要包括医疗用房区、医护保障区、医疗辅助区,总用地面积约328亩，建筑面积7.99万平方米,【#雷神山医院开展验收并逐步移交#】经过十昼夜的奋战，2月6日，雷神山医院开展验收工作并逐步移交。医院位于江夏区黄家湖，整体参照战地医院形式，采用模块化设计，主要包括医疗用房区、医护保障区、医疗辅助区。总用地面积约328亩，建筑面积7.99万平方米。下一步，还将加快收尾继续完善相关工作。（韩笑，田豆豆）,[],1,2020/2/6 17:42
1610,O北美观察丨国家安全顾问中招 美国新冠疫情全... ​​​​,【#美国新冠疫情全方位恶化#：近15万人死亡】截至北京时间7月28日16时，全美上下已有近430万人确诊，近15万人死亡,【#美国新冠疫情全方位恶化#：近15万人死亡】截至北京时间7月28日16时，全美上下已有近430万人确诊，近15万人死亡。白宫近日已证实，美国国家安全顾问确诊感染。#美国疫情#仍在持续恶化，由于长达数月看到居高不下的新冠数据，专家表示美国正出现对疫情严重性的“认知疲劳”。O北美观察丨国家安全顾问中招 美国新冠疫情全... ​​​​,[],1,2020/7/28 17:35
1611,#人大开幕会为战疫牺牲烈士和逝世同胞默哀#】今天，#十三届全国人大三次会议举行默哀仪式#，十三届全国人大三次会议开幕会全体与会人员向新冠肺炎疫情牺牲烈士和逝世同胞默哀,L人民日报的微博视频 ​​​​,【此刻一起转！#人大开幕会为战疫牺牲烈士和逝世同胞默哀#】今天，#十三届全国人大三次会议举行默哀仪式#，十三届全国人大三次会议开幕会全体与会人员向新冠肺炎疫情牺牲烈士和逝世同胞默哀。 L人民日报的微博视频 ​​​​,[],1,2020/5/22 9:08
1612,【#习近平回信勉励北京大学援鄂医疗队全体90后党员#：让青春在党和人民最需要的地方绽放绚丽之花】中共中央总书记、国家主席、中央军委主席习近平3月15日给北京大学援鄂医疗队全体“90后”党员回信，向他们和奋斗在疫情防控各条战线上的广大青年致以诚挚的问候,近日，北京大学援鄂医疗队的34名“90后”党员给习近平总书记写信，汇报了在抗疫一线抢救生命的情况，表达了继续发挥党员作用、为打赢疫情防控阻击战贡献力量的决心,【#习近平回信勉励北京大学援鄂医疗队全体90后党员#：让青春在党和人民最需要的地方绽放绚丽之花】中共中央总书记、国家主席、中央军委主席习近平3月15日给北京大学援鄂医疗队全体“90后”党员回信，向他们和奋斗在疫情防控各条战线上的广大青年致以诚挚的问候。　　习近平在回信中表示，在新冠肺炎疫情防控斗争中，你们青年人同在一线英勇奋战的广大疫情防控人员一道，不畏艰险、冲锋在前、舍生忘死，彰显了青春的蓬勃力量，交出了合格答卷。广大青年用行动证明，新时代的中国青年是好样的，是堪当大任的！　　习近平指出，青年一代有理想、有本领、有担当，国家就有前途，民族就有希望。希望你们努力在为人民服务中茁壮成长、在艰苦奋斗中砥砺意志品质、在实践中增长工作本领，继续在救死扶伤的岗位上拼搏奋战，带动广大青年不惧风雨、勇挑重担，让青春在党和人民最需要的地方绽放绚丽之花。　　在这次抗击疫情的斗争中，以“90后”为代表的青年一代挺身而出、担当奉献，充分展现了新时代中国青年的精神风貌。在4.2万多名驰援湖北的医护人员中，就有1.2万多名是“90后”，其中相当一部分还是“95后”甚至“00后”。近日，北京大学援鄂医疗队的34名“90后”党员给习近平总书记写信，汇报了在抗疫一线抢救生命的情况，表达了继续发挥党员作用、为打赢疫情防控阻击战贡献力量的决心。（新华社）,[],1,2020/3/16 12:02
1613,【#北京公布昨日新增31例确诊详情#：#北京昨日新增31例最小仅8岁#】6月16日，北京市新增新冠肺炎确诊病例31例，其中男性19例，女性12例,临床分型轻型10例，普通型20例，重型1例，全部病例均与新发地市场有关联,【#北京公布昨日新增31例确诊详情#：#北京昨日新增31例最小仅8岁#】6月16日，北京市新增新冠肺炎确诊病例31例，其中男性19例，女性12例；年龄平均43岁，最小8岁，最大70岁；丰台区19例、大兴区5例、东城区3例、海淀区3例、西城区1例；临床分型轻型10例，普通型20例，重型1例，全部病例均与新发地市场有关联。,[],1,2020/6/17 16:34
1614,其中：确诊病例中，信阳市220例（含固始县23例）、南阳市134例（含邓州市17例）、郑州市130例（含巩义市8例）、驻马店市123例（含新蔡县10例）、商丘市83例（含永城市14例）、周口市65例（含鹿邑县6例）、平顶山市52例（含汝州市1例）、新乡市46例（含长垣市6例）、安阳市45例（含滑县2例）、许昌市31例、漯河市30例、洛阳市27例、焦作市25例、开封市24例（含兰考县5例）、鹤壁市17例、濮阳市10例、三门峡市7例、济源示范区4例,新增确诊病例中，信阳市15例（含固始县5例）、驻马店市7例、郑州市4例、周口市3例、平顶山市2例、洛阳市2例、新乡市2例（含长垣市1例）、濮阳市1例、安阳市1例、商丘市1例、南阳市1例、焦作市1例,"【#河南新增确诊40例#，#河南累计确诊1073例#】2020年2月9日0-24时，河南省新增新型冠状病毒肺炎确诊病例40例,新增出院病例38例。新增确诊病例中，信阳市15例（含固始县5例）、驻马店市7例、郑州市4例、周口市3例、平顶山市2例、洛阳市2例、新乡市2例（含长垣市1例）、濮阳市1例、安阳市1例、商丘市1例、南阳市1例、焦作市1例。截至2月9日24时，全省累计报告新型冠状病毒肺炎确诊病例1073例，现有重症病例63例，现有危重病例31例，累计死亡病例6例，累计治愈病例169例。其中：确诊病例中，信阳市220例（含固始县23例）、南阳市134例（含邓州市17例）、郑州市130例（含巩义市8例）、驻马店市123例（含新蔡县10例）、商丘市83例（含永城市14例）、周口市65例（含鹿邑县6例）、平顶山市52例（含汝州市1例）、新乡市46例（含长垣市6例）、安阳市45例（含滑县2例）、许昌市31例、漯河市30例、洛阳市27例、焦作市25例、开封市24例（含兰考县5例）、鹤壁市17例、濮阳市10例、三门峡市7例、济源示范区4例。目前累计追踪到密切接触者24627人，2月9日已解除观察3890人，诊断为疑似56人，共有10199人正在接受医学观察。",[],1,2020/2/10 8:23
1615,【#武汉大学书记说武汉是安全的#】今天下午，武汉大学党委书记韩进在线上推介武汉高校时谈及新冠疫情，他说，4月8日武汉解封100多天以来，武汉是非常安全的地方,从防疫的角度说，在武汉的生活是最安全的,【#武汉大学书记说武汉是安全的#】今天下午，武汉大学党委书记韩进在线上推介武汉高校时谈及新冠疫情，他说，4月8日武汉解封100多天以来，武汉是非常安全的地方。不管是武汉市的防疫工作，还是学校的防疫工作，准备是充足的。从防疫的角度说，在武汉的生活是最安全的。#武大华科书记喊你来武汉上大学# L人民日报的微博视频,[],1,2020/7/25 15:28
1616,【人民直播：#钟南山参加广东疫情发布会#】2月18日下午，广东省举行新闻发布会，通报疫情防控相关情况,发布会邀请了钟南山院士等专家，以及省市科技部门负责人，介绍疫情治疗以及防控相关情况,【人民直播：#钟南山参加广东疫情发布会#】2月18日下午，广东省举行新闻发布会，通报疫情防控相关情况。发布会邀请了钟南山院士等专家，以及省市科技部门负责人，介绍疫情治疗以及防控相关情况。@人民日报 联动@广州日报 @触电新闻 ，共同关注！ L人民日报的微博视频 . ​​​​,[],1,2020/2/18 15:59
1617,#香港餐饮业全日禁堂食#，#香港不戴口罩最高罚5000港元#】香港特区政府27日公布最新防疫措施：餐饮业界全日禁止堂食,体育设施、游泳池、游戏机中心、健身中心、卡拉OK及夜店等14类处所必须关闭,【防疫措施再收紧！#香港餐饮业全日禁堂食#，#香港不戴口罩最高罚5000港元#】香港特区政府27日公布最新防疫措施：餐饮业界全日禁止堂食；市民必须于所有室内、室外公共场所佩戴口罩，违例者即属犯法，最高可判处罚款5000港元；体育设施、游泳池、游戏机中心、健身中心、卡拉OK及夜店等14类处所必须关闭；相关规例由本月29日零时起生效，暂时为期7天。（人民日报记者陈然）,[],1,2020/7/27 16:05
1618,【人民日报微视频｜#武汉等你重启#】1月23日，武汉被按下“暂停键”，但封桥、封路，不封心,驰援、守护、奋战、齐心,【人民日报微视频｜#武汉等你重启#】1月23日，武汉被按下“暂停键”，但封桥、封路，不封心。驰援、守护、奋战、齐心……这是#画笔下的武汉#，记录这段万众一心、众志成城的抗“疫”故事↓↓武汉，等你重启！  L人民日报的微博视频 ​​​​,[],1,2020/2/23 8:44
1619,#不仅有交易更有交情#【#厦门卖家写给武汉买家的一封信#：希望您能感受到我最真诚的祝福】湖北武汉市民张先生是一名新冠肺炎康复者,更让他感动的是，1个月后他在卖家送的衣物里发现一封亲笔信，详细介绍了每1件小玩具、零食的意义，并且写下了对武汉的祝福,#不仅有交易更有交情#【#厦门卖家写给武汉买家的一封信#：希望您能感受到我最真诚的祝福】湖北武汉市民张先生是一名新冠肺炎康复者。武汉解封后，张先生在某闲置交易平台买了1个电子琴准备送给孩子。谁知卖家一看他的地址不仅拒收邮费，还寄来了一份“大礼包”，包含各种孩子的必需品。更让他感动的是，1个月后他在卖家送的衣物里发现一封亲笔信，详细介绍了每1件小玩具、零食的意义，并且写下了对武汉的祝福。L紫牛新闻的微博视频,[],1,2020/5/9 16:20
1620,现将活动轨迹公布如下：#张家口公布2例确诊病例轨迹#第四十二例，男，50岁，常住沽源县,第四十三例，女，46岁，常住沽源县，系第四十二例确诊病例妻子,【#河北张家口2例确诊系夫妻#】6月20日，张家口新增2例确诊病例，累计新冠肺炎确诊病例43例。现将活动轨迹公布如下：#张家口公布2例确诊病例轨迹#第四十二例，男，50岁，常住沽源县。5月30日至6月5日居家务农。6月6日，患者驾车到双爱堂村接从北京市到沽源的亲家、亲家母二人（均为北京市丰台区经营者乐园保洁员）回到家中，共同居住4天。6月8日患者陪亲家到沽源县县城办事，曾到农村信用社、万家乐超市等场所停留。6月13日，患者因身体不适到其所在村村医家看病，输液6天后病情未见好转。6月19日9时驾车到沽源县医院发热门诊就诊。6月20日在隔离治疗期间确诊，当日转入市定点医院住院治疗。第四十三例，女，46岁，常住沽源县，系第四十二例确诊病例妻子。5月30日至6月5日居家务农。6月6日-10日，与从北京市到沽源县的亲家、亲家母共同居住4天。6月13日-18日，在家照顾丈夫（第四十二例确诊病例）。6月19日，陪同丈夫到沽源县医院发热门诊就诊，全程配戴口罩。6月20日在隔离医学观察期间确诊，当日转入市定点医院住院治疗。O最新！张家口2例确诊病例活动轨迹公布,[],1,2020/6/21 15:16
1621,【#北京一新增输入病例曾在小区居家停留#】据北京市疾病预防控制中心，4月4日0时至24时，北京市新增报告1例境外输入新冠肺炎确诊病例，来自英国，有市内小区短暂居家停留（不足24小时），涉及的小区是：朝阳区团结湖街道团结湖公寓,再次提醒：境外华人华侨和留学生，境外生活或旅行要时刻做好个人防护，归国后进行14天的隔离医学观察,【#北京一新增输入病例曾在小区居家停留#】据北京市疾病预防控制中心，4月4日0时至24时，北京市新增报告1例境外输入新冠肺炎确诊病例，来自英国，有市内小区短暂居家停留（不足24小时），涉及的小区是：朝阳区团结湖街道团结湖公寓。再次提醒：境外华人华侨和留学生，境外生活或旅行要时刻做好个人防护，归国后进行14天的隔离医学观察。O【北京疾控提醒您】4月4日新增报告1例境外输...,[],1,2020/4/5 14:27
1622,【#中国抗疫#：世界该有的视角】几个月来，我们用行动证明了中国人的勇气、坚毅和责任感,#网友全英文解读中国抗疫#↓↓（up主：爱力可）  L人民日报的微博视频,【#中国抗疫#：世界该有的视角】几个月来，我们用行动证明了中国人的勇气、坚毅和责任感。我们帮助了多个国家，也听到很多不好的声音。但不必沮丧，今天的中国，再也不是几十年前的中国。我们共同的敌人是新冠病毒，团结起来，风雨过后终见彩虹！#网友全英文解读中国抗疫#↓↓（up主：爱力可）  L人民日报的微博视频,[],1,2020/4/27 7:46
1623,【#钟南山张桂梅等入选教书育人楷模候选人#】全国教书育人楷模推选委员会开展2020年度全国教书育人楷模推选活动，投票时间从7月23日至8月15日，推选委员会根据投票结果和实际情况，从66位候选人中推选出12名全国教书育人楷模,戳链接参与投票→O2020年全国教书育人楷模推选活动 ​​​​,【#钟南山张桂梅等入选教书育人楷模候选人#】全国教书育人楷模推选委员会开展2020年度全国教书育人楷模推选活动，投票时间从7月23日至8月15日，推选委员会根据投票结果和实际情况，从66位候选人中推选出12名全国教书育人楷模。谁是你心中的好老师？戳链接参与投票→O2020年全国教书育人楷模推选活动 ​​​​,[],1,2020/7/23 8:11
1624,【最新消息：#武汉肺炎不能断定是SARS#，此次肺炎病例大部分为华南海鲜城经营户】来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染,武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大,【最新消息：#武汉肺炎不能断定是SARS#，此次肺炎病例大部分为华南海鲜城经营户】来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、终末消毒等工作正在进行。武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大。而且即便是SARS病毒，此前也已有成熟的防控救治体系，市民也不用恐慌。（人民日报记者程远州）,[],1,2019/12/31 11:56
1625,截至5月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例531例（其中重症病例34例），累计治愈出院病例77713例，累计死亡病例4633例，累计报告确诊病例82877例，现有疑似病例10例,当日新增治愈出院病例28例，解除医学观察的密切接触者882人，重症病例减少3例,【#昨日新增境外输入和本土确诊各1例#】#31省区市新增新冠肺炎2例#5月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2例，其中1例为境外输入病例（在上海），1例为本土病例（在山西）；无新增死亡病例；无新增疑似病例。　　当日新增治愈出院病例28例，解除医学观察的密切接触者882人，重症病例减少3例。　　境外输入现有确诊病例451例（含重症病例6例），现有疑似病例9例。累计确诊病例1672例，累计治愈出院病例1221例，无死亡病例。　　截至5月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例531例（其中重症病例34例），累计治愈出院病例77713例，累计死亡病例4633例，累计报告确诊病例82877例，现有疑似病例10例。累计追踪到密切接触者734281人，尚在医学观察的密切接触者7539人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者12例（境外输入2例）；无当日转为确诊病例；当日解除医学观察33例（境外输入16例）；尚在医学观察无症状感染者968例（境外输入98例）。　　累计收到港澳台地区通报确诊病例1516例。其中，香港特别行政区1039例（出院864例，死亡4例），澳门特别行政区45例（出院38例），台湾地区432例（出院324例，死亡6例）。,[],1,2020/5/3 7:39
1626,【#美国新冠病毒感染病例超过128万#】据美国约翰斯·霍普金斯大学疫情实时监测系统统计，截至美东时间5月8日下午5时32分，美国已有新冠病毒感染病例1281246例，其中包括死亡病例76901例,8日，#特朗普称新冠最终可致95000美国人死亡#,【#美国新冠病毒感染病例超过128万#】据美国约翰斯·霍普金斯大学疫情实时监测系统统计，截至美东时间5月8日下午5时32分，美国已有新冠病毒感染病例1281246例，其中包括死亡病例76901例。美国新增病例为28335例，新增死亡病例为1454例。8日，#特朗普称新冠最终可致95000美国人死亡#。（郑琪） ​​​​,[],1,2020/5/9 6:35
1627,”近日，六年级的胡月曦给参加军队支援湖北医疗队的爸爸胡宇写了一封长信,O12岁军娃写给战“疫”爸爸的一封信，看哭了,【泪目！12岁#军娃写给战疫爸爸的一封信#】“爸爸，再过1个月就是我的生日了，这次你能回得来陪我过生日吗？”近日，六年级的胡月曦给参加军队支援湖北医疗队的爸爸胡宇写了一封长信。在她的印象里，爸爸总是经常离开自己。2008年女儿出生，胡宇正在汶川参加抗震救灾任务。2011年，胡宇远赴黎巴嫩维和……谢谢抗疫一线的战士，愿你们平安归来！O12岁军娃写给战“疫”爸爸的一封信，看哭了……,[],1,2020/2/18 23:22
1628,【人民微评：莫再让医护人员寒心】坚守战疫一线，医护人员用生命呵护生命，应受到尊重而不是歧视,除了纠错也需究责，更需通过行之有效的制度安排，让医护人员获得应有的尊严,【人民微评：莫再让医护人员寒心】坚守战疫一线，医护人员用生命呵护生命，应受到尊重而不是歧视。不让他们进小区，坏了规矩，犯了众怒，也寒了人心。除了纠错也需究责，更需通过行之有效的制度安排，让医护人员获得应有的尊严。多帮忙，不添乱，让医护人员安心战疫。#医护人员经消毒离院不会携带病毒# ​​​​,[],1,2020/2/9 23:11
1629,【#钟南山李兰娟张文宏禁毒宣传片#】第33个国际禁毒日即将到来，钟南山、李兰娟、张文宏三位权威专家出镜拍摄了一部禁毒宣传片，从科学角度揭露毒品危害，向大家特别是青少年倡导“健康人生，绿色无毒”理念,网友：#抗疫天团也是禁毒天团#↓↓珍爱生命，远离毒品，转,【#钟南山李兰娟张文宏禁毒宣传片#】第33个国际禁毒日即将到来，钟南山、李兰娟、张文宏三位权威专家出镜拍摄了一部禁毒宣传片，从科学角度揭露毒品危害，向大家特别是青少年倡导“健康人生，绿色无毒”理念。网友：#抗疫天团也是禁毒天团#↓↓珍爱生命，远离毒品，转！L中国禁毒在线的微博视频 ​​​​,[],1,2020/6/10 10:49
1630,这不仅无法转嫁责任，反而进一步暴露出美国防疫中的重重疑点,抗疫关头，一些美国政客却忙着造谣抹黑、到处“甩锅”,【#这10个追问美国必须回答#】100天，逾百万。自1月20日确诊首例至今，美国已成为全球新冠确诊和死亡病例最多的国家。抗疫关头，一些美国政客却忙着造谣抹黑、到处“甩锅”。这不仅无法转嫁责任，反而进一步暴露出美国防疫中的重重疑点。这10个问号，美国政府有责任有义务回答清楚，给全世界一个交代。 ​​​​,[],1,2020/4/30 22:08
1631,出院病例中，长沙市33例、衡阳市14例、株洲市10例、湘潭市11例、邵阳市21例、岳阳市17例、常德市15例、张家界市2例、益阳市15例、郴州市8例、永州市13例、怀化市15例、娄底市8例、湘西自治州4例,其中:  确诊病例中，长沙市213例、衡阳市45例、株洲市61例、湘潭市31例、邵阳市89例、岳阳市124例、常德市72例、张家界市5例、益阳市53例、郴州市32例、永州市41例、怀化市39例、娄底市66例、湘西自治州8例,【#湖南新增确诊41例#，#湖南累计确诊879例#】2020年2月9日0-24时，湖南省报告新型冠状病毒肺炎新增确诊病例41例，新增重症病例9例，新增死亡病例0例，新增出院病例 27例。其中:  新增确诊病例中，长沙市8例、株洲市3例、湘潭市3例、邵阳市2例、岳阳市9例、常德市6例、益阳市7例、永州市1例、娄底市2例。  新增重症病例中，长沙市3例、衡阳市1例、湘潭市2例、邵阳市1例、岳阳市1例、娄底市1例。  新增出院病例中，长沙市6例、株洲市1例、湘潭市1例、邵阳市3例、岳阳市7例、益阳市5例、永州市3例、湘西自治州1例。  截至2月9日24时，湖南省累计报告新型冠状病毒肺炎确诊病例879例，累计报告重症病例117例，现有重症病例65例，死亡病例1例，出院病例186例。其中:  确诊病例中，长沙市213例、衡阳市45例、株洲市61例、湘潭市31例、邵阳市89例、岳阳市124例、常德市72例、张家界市5例、益阳市53例、郴州市32例、永州市41例、怀化市39例、娄底市66例、湘西自治州8例。  现有重症病例中，长沙市24例、衡阳市4例、株洲市6例、湘潭市5例、邵阳市4例、岳阳市2例、常德市5例、益阳市4例、永州市2例、怀化市3例、娄底市6例。  出院病例中，长沙市33例、衡阳市14例、株洲市10例、湘潭市11例、邵阳市21例、岳阳市17例、常德市15例、张家界市2例、益阳市15例、郴州市8例、永州市13例、怀化市15例、娄底市8例、湘西自治州4例。  目前追踪到密切接触者22289人，已解除医学观察14154人，尚有8135人正在接受医学观察。（王云娜）,[],1,2020/2/10 9:02
1632,L人民日报的微博视频,【习近平：坚决#打赢疫情防控的人民战争总体战阻击战#】中共中央总书记、国家主席、中央军委主席习近平10日在北京调研指导新型冠状病毒肺炎疫情防控工作时强调，当前疫情形势仍然十分严峻，各级党委和政府要坚决贯彻党中央关于疫情防控各项决策部署，坚决贯彻坚定信心、同舟共济、科学防治、精准施策的总要求，再接再厉、英勇斗争，以更坚定的信心、更顽强的意志、更果断的措施，紧紧依靠人民群众，坚决把疫情扩散蔓延势头遏制住，坚决打赢疫情防控的人民战争、总体战、阻击战,【习近平：坚决#打赢疫情防控的人民战争总体战阻击战#】中共中央总书记、国家主席、中央军委主席习近平10日在北京调研指导新型冠状病毒肺炎疫情防控工作时强调，当前疫情形势仍然十分严峻，各级党委和政府要坚决贯彻党中央关于疫情防控各项决策部署，坚决贯彻坚定信心、同舟共济、科学防治、精准施策的总要求，再接再厉、英勇斗争，以更坚定的信心、更顽强的意志、更果断的措施，紧紧依靠人民群众，坚决把疫情扩散蔓延势头遏制住，坚决打赢疫情防控的人民战争、总体战、阻击战。  L人民日报的微博视频,[],1,2020/2/10 19:27
1633,【#美市长称去年感染过新冠病毒并检出抗体#】据美媒，美国新泽西州贝尔维尔市长迈克尔·梅勒姆4月30日称，自己去年就已感染新冠病毒,4月29日，血液抗体检测显示梅勒姆已有新冠病毒抗体,【#美市长称去年感染过新冠病毒并检出抗体#】据美媒，美国新泽西州贝尔维尔市长迈克尔·梅勒姆4月30日称，自己去年就已感染新冠病毒。梅勒姆去年11月前往大西洋城参加会议后开始出现症状且“从未如此严重”。4月29日，血液抗体检测显示梅勒姆已有新冠病毒抗体。随后他发表声明宣布检测结果，并认为此前许多重症流感很可能就是新冠病毒。O网页链接,[],1,2020/5/5 20:39
1634,【#意大利新增确诊4668例#，#意大利累计确诊新冠肺炎115242例#】根据意大利民事保护部门公布的最新数据，截至当地时间4月2日18时，意大利现有新冠肺炎确诊病例83049例，死亡13915例，治愈18278例，累计确诊病例115242例，较4月1日18时新增确诊4668例，新增760例死亡病例,（人民日报记者韩硕） ​​​​,【#意大利新增确诊4668例#，#意大利累计确诊新冠肺炎115242例#】根据意大利民事保护部门公布的最新数据，截至当地时间4月2日18时，意大利现有新冠肺炎确诊病例83049例，死亡13915例，治愈18278例，累计确诊病例115242例，较4月1日18时新增确诊4668例，新增760例死亡病例。（人民日报记者韩硕） ​​​​,[],1,2020/4/3 0:18
1635,【#易建联回应伤情#：想奔跑的心斗不过要刹车的身体】16日晚，@易建联 表示，想奔跑的心终究是斗不过要刹车的身体，感谢全体的教练和队员齐心合力，赢下了最具有价值和意义的总冠军,#易建联夺冠后致敬抗疫英雄#，他表示，拿下第十个总冠军也是对所有抗疫英雄们的一份致敬，他们的牺牲与付出，才有这次的“全力以复”,【#易建联回应伤情#：想奔跑的心斗不过要刹车的身体】16日晚，@易建联 表示，想奔跑的心终究是斗不过要刹车的身体，感谢全体的教练和队员齐心合力，赢下了最具有价值和意义的总冠军。#易建联夺冠后致敬抗疫英雄#，他表示，拿下第十个总冠军也是对所有抗疫英雄们的一份致敬，他们的牺牲与付出，才有这次的“全力以复”。,[],1,2020/8/16 19:52
1636,为防止交叉感染，上海瑞金医院援鄂医疗队员刚到武汉就理出了一个又一个颇具创意的发型,这是#不来武汉一辈子不会剪的发型#】“WH头”“雷克萨斯头”“板刷头”,【谢谢你们！这是#不来武汉一辈子不会剪的发型#】“WH头”“雷克萨斯头”“板刷头”…为防止交叉感染，上海瑞金医院援鄂医疗队员刚到武汉就理出了一个又一个颇具创意的发型。他们笑称，不来武汉或许这辈子不会这么剪。你们的发型，是抗疫一线特别的英雄勋章！谢谢，请一定平安！L中国之声的微博视频 ​​​​,[],1,2020/2/13 20:06
